2026/07/22 10:46:22 cmd/web.go:269:runWeb() [I] Starting Gitea on PID: 36227
2026/07/22 10:46:22 cmd/web.go:113:showWebStartupMessage() [I] Gitea version: 1.26.0+dev-317-g149f7a6f1 built with GNU Make 3.81, go1.25.5 X:jsonv2 : sqlite, sqlite_unlock_notify
2026/07/22 10:46:22 cmd/web.go:114:showWebStartupMessage() [I] * RunMode: prod
2026/07/22 10:46:22 cmd/web.go:115:showWebStartupMessage() [I] * AppPath: /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/gitea-preculprit/gitea
2026/07/22 10:46:22 cmd/web.go:116:showWebStartupMessage() [I] * WorkPath: /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit
2026/07/22 10:46:22 cmd/web.go:117:showWebStartupMessage() [I] * CustomPath: /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/custom
2026/07/22 10:46:22 cmd/web.go:118:showWebStartupMessage() [I] * ConfigFile: /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/app.ini
2026/07/22 10:46:22 cmd/web.go:119:showWebStartupMessage() [I] Prepare to run web server
2026/07/22 10:46:23 routers/init.go:118:InitWebInstalled() [I] Git version: 2.50.1 (home: /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/home)
2026/07/22 10:46:27 .../toolchain@v0.0.1-go1.25.5.darwin-arm64/src/sync/once.go:78:(*Once).doSlow() [E] No theme candidate in asset files, but Gitea requires there should be at least one usable theme
2026/07/22 10:46:31 HTTPRequest [W] router: slow      POST /api/v1/user/repos for 127.0.0.1:52288, elapsed 3362.9ms @ repo/repo.go:292(repo.Create)
2026/07/22 10:46:35 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:35 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:35 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:35 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:35 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:35 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:36 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:36 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:36 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/tmp/local-repo/upload.git2481331496: context canceled - stderr: 
2026/07/22 10:46:36 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:36 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:37 .../catfile_batch_reader.go:68:newCatFileBatch.2() [E] cat-file --batch command failed in repo /private/tmp/claude-501/-Users-acyment-dev-hit-sdd-bench/6402650e-4ecd-4a86-8510-7f3924d53aaa/scratchpad/run-preculprit/data/gitea-repositories/f5admin/fixture.git: context canceled - stderr: 
2026/07/22 10:46:37 .../graceful/manager_unix.go:144:(*Manager).handleSignals() [W] PID 36227. Received SIGTERM. Shutting down...
